Experiment conducted on: 2019-03-04 04:34:05
Experiment Results: 
0.02,0.1967976
0.29,0.1720487
0.72,0.2058232
1.15,0.4013713
1.85,0.9364689
2.58,1.841544
3.34,1.616688
4.01,0.8019637
4.48,0.7509227
4.87,0.3899056
5.3,1.876393
5.66,1.127538
5.95,0.9105491
6.22,0.9994925
6.52,1.491486
6.83,1.745883
7.16,1.751011
7.65,1.81439
8.08,1.923395
8.41,1.033026
8.72,0.06927601
9.05,1.155165
9.32,0.5621044
9.53,0.3541604
9.72,0.7011989
9.91,1.247363
10.09,2.076944
10.26,1.517799
10.41,0.4515831
10.56,0.2443831
10.74,0.320968
11.05,0.6378533
11.46,1.939028
11.76,1.861499
11.98,1.663715
12.19,1.965448
12.48,2.343591
12.87,1.915607
13.25,1.508341
13.55,1.327981
13.81,1.077159
14.08,1.190237
14.5,1.764533
15.03,2.491431
15.51,1.746163
15.98,1.364698
16.37,1.353695
16.65,1.766641
17.04,0.8475208
17.59,1.037672
18,0.4456203
18.38,0.3731822
18.88,0.2926175
19.32,0.881094
19.73,0.1931971
20.19,0.2843864
20.64,0.3996399
21.06,1.328616
21.34,0.4446778
21.59,0.6434059
21.89,1.041081
22.38,2.432339
22.65,1.905931
22.8,1.459021
22.92,1.553468
23.03,2.29526
23.17,1.839206
23.37,1.561444
23.74,1.110371
24.41,1.42474
25.3,1.260281
25.78,0.8123648
26.25,0.793345
26.75,0.7675204
27.47,0.8191322
27.82,1.162659
28.09,0.4702438
28.35,1.17451
28.64,1.753995
29.02,1.86537
29.58,1.632099
29.93,2.331242
30.22,2.106207
30.61,0.908785
31.2,0.680845
31.62,0.2785059
31.89,0.3565965
32.11,1.275412
32.33,2.072263
32.55,1.838951
32.81,0.9442278
33.18,1.143163
33.67,1.241424
34.15,1.358303
34.6,0.6938298
35.2,1.762565
35.67,0.4149184
36.09,0.9159824
36.68,0.1665841
37.17,1.480518
37.57,1.619185
38.18,1.933249
38.65,2.171764
39.1,1.291072
39.47,1.762682
39.81,2.095139
40.14,0.9023591
40.47,0.2867523
40.87,1.164639
41.44,0.3093685
41.82,0.2911046
42.12,0.9442701
42.37,1.244488
42.63,1.60072
42.93,1.532732
43.45,1.603722
43.96,1.998685
44.27,1.58111
44.52,1.59887
44.79,1.830658
45.16,1.379068
