Experiment conducted on: 2019-03-04 05:19:29
Experiment Results: 
0,3.706555
0,0.7858975
0.08,0.4099633
0.2,0.2560413
0.35,0.2371009
0.53,0.2383462
0.72,0.3029983
0.91,0.3448464
1.08,0.3608098
1.29,0.3657606
1.58,0.2907054
1.86,0.2538244
2.07,0.2556522
2.3,0.1677954
2.61,0.1250208
2.91,0.06802011
3.15,0.5758498
3.41,0.831916
3.66,0.7925828
3.91,0.8649412
4.16,1.159512
4.35,1.261948
4.53,1.5166
4.7,1.634213
4.9,1.005755
5.14,0.526276
5.4,1.032507
5.65,0.9654269
5.88,0.6696987
6.1,0.2434589
6.32,0.3591303
6.53,0.6138802
6.73,0.6872307
6.9,0.4817291
7.07,0.1228495
7.28,0.05628142
7.54,0.2875806
7.81,0.4611998
8.04,0.873848
8.23,1.231428
8.41,1.088291
8.58,0.9044448
8.73,0.7955466
8.88,0.6153148
9.02,0.2271439
9.17,0.2315156
9.3,0.4037845
9.43,0.6207371
9.56,0.7272377
9.68,0.5226378
9.79,0.2342814
9.89,0.3869668
9.95,0.3624639
10,0.6339802
10.05,0.8683765
10.1,1.068599
10.17,1.232675
10.24,1.256504
10.32,1.205756
10.41,1.068116
10.5,1.095657
10.61,1.229347
10.73,1.400656
10.88,1.4239
11.17,0.7765725
11.38,0.1886317
11.55,0.6786014
11.7,0.7493367
11.83,0.5991742
11.94,0.4809173
12.05,0.2820895
12.16,0.270383
12.28,0.4571378
12.38,0.4425462
12.5,0.537613
12.62,0.4185518
12.77,0.4405969
12.95,0.5213309
13.15,0.5497776
13.34,0.5932292
13.54,0.5396158
13.73,0.4366376
13.91,0.3860816
14.08,0.4297261
14.28,0.2302176
14.49,0.1095734
14.69,0.3175429
14.86,0.4005989
15.02,0.2997036
15.21,0.7461802
15.43,0.4844272
15.7,0.08069153
16.1,0.3583408
16.35,0.64504
16.55,0.8881245
16.73,1.237247
16.92,1.341215
17.16,0.7366888
17.42,0.1558648
17.69,0.3038458
17.92,0.2353542
18.11,0.476702
18.34,0.682537
18.6,0.5490141
18.85,0.3586142
19.06,1.062018
19.27,1.258817
19.46,0.9209492
19.66,0.3244085
19.86,0.4212367
20.07,0.8012624
20.27,0.6995921
20.48,0.4921643
20.69,0.2880832
20.93,1.323335
21.15,1.581182
21.32,1.33322
21.48,1.085701
21.65,0.9095922
21.83,1.029789
22.07,1.051507
22.34,0.3161593
22.56,0.6198902
22.73,0.3458076
22.86,0.366425
22.97,0.2645696
23.06,0.1241505
23.15,0.2366348
23.25,0.4231057
23.35,0.246127
23.51,0.2339675
23.8,0.3062738
24.28,0.6645529
24.83,0.6834292
25.45,1.120911
25.73,1.125456
26,0.3421347
26.27,0.3927659
26.57,0.7304641
27.12,0.705939
27.51,1.407741
27.76,2.024575
27.96,2.214051
28.14,1.047436
28.33,0.2960137
28.52,0.5288367
28.7,0.2738216
28.87,0.2213774
29.06,0.4622496
29.34,0.986226
29.65,0.7273493
29.92,0.4179563
30.14,0.9501083
30.39,0.9186614
30.68,0.1124108
31.1,1.994849
31.43,2.077741
31.65,1.938625
31.82,1.948012
31.96,1.830337
32.07,0.9207283
32.17,0.4427746
32.29,0.7074252
32.43,0.9434938
32.58,0.6211932
32.73,0.3593511
32.91,0.4549209
33.15,0.3795647
33.46,1.10206
33.81,1.42047
34.11,1.126633
34.35,0.867152
34.57,0.6194835
34.79,0.2373288
35.09,1.811823
35.4,1.841691
35.67,1.164553
35.95,1.542633
36.31,2.635614
36.7,1.318128
37.03,0.2680119
37.31,0.6714227
37.61,0.5714912
38.08,0.1681622
38.46,0.4750634
38.73,0.2304562
39.01,0.7310669
39.29,0.5208783
39.55,0.842048
39.81,0.8290788
40.07,0.7482762
40.32,0.6685511
40.54,0.3568538
40.77,0.9978045
41.19,1.70769
41.54,1.106284
41.83,1.042419
42.09,1.382292
42.31,1.089105
42.52,1.07741
42.71,1.10031
42.9,0.4680608
43.16,0.135061
43.53,0.6103954
43.88,0.1317857
44.14,0.6182105
44.35,1.359203
44.52,1.642713
44.66,1.802221
44.79,1.696149
44.95,0.5890136
45.16,0.3953109
45.36,0.2244976
45.55,0.520943
45.73,1.148063
45.91,1.048221
46.14,0.729127
46.43,0.3650573
46.84,0.6520787
47.17,0.3891171
47.43,0.6833616
47.65,1.134365
47.84,1.034622
48.02,0.2799172
48.21,1.033163
48.48,1.57091
48.81,1.225614
49.25,2.347855
49.7,2.295836
50.2,0.07459685
50.69,0.7348238
51.26,0.02707713
51.61,0.9344212
51.98,1.707593
52.46,0.579417
52.87,1.347465
53.3,1.601683
53.7,1.503711
54.04,1.073153
54.39,0.4327118
54.81,0.7358839
55.37,1.127802
55.9,2.215928
56.33,2.458503
56.71,1.652268
56.98,1.414995
57.22,1.074439
57.49,0.5956306
57.82,0.5427052
58.18,1.522461
58.45,1.042107
58.73,1.168878
59.23,1.35217
59.54,1.146739
59.84,0.6228155
60.31,0.6201361
60.69,1.096136
61.02,0.7115912
61.34,0.2806288
61.63,0.381214
61.9,0.3344353
62.14,0.2207223
62.39,1.009115
62.62,1.550799
62.84,1.751164
63.02,1.675883
63.2,1.307107
63.41,0.5075967
63.67,0.3219436
64,0.5058733
64.38,0.7862636
64.71,1.844554
64.97,1.508534
65.23,0.5740945
65.58,0.3333438
65.86,0.3042109
66.05,0.3780391
66.28,1.366651
66.59,1.345305
66.98,0.3471034
67.36,0.2485409
67.67,0.1197416
68,0.6156646
68.38,1.58298
68.77,2.079789
69.09,1.943186
69.63,1.479673
69.98,0.7847416
70.24,0.195887
70.55,0.9716275
70.82,0.3935744

Total collisions made with walls: 0.
