Experiment conducted on: 2019-03-04 06:30:42
Experiment Results: 
0.02,0.3190835
0.28,0.20374
0.7,0.3982993
1.1,0.4292158
1.66,0.09883096
2.13,0.7690786
2.76,1.329743
3.29,1.393323
3.84,1.011062
4.32,1.408904
4.66,1.243593
5,0.4440488
5.4,1.136322
5.73,0.6652978
6.07,0.401127
6.41,0.5446422
6.75,0.8706986
7.08,0.6681027
7.49,0.6524662
7.9,0.3231769
8.21,0.6642846
8.48,0.7727012
8.76,0.2700055
9.05,0.7850325
9.3,0.2594872
9.51,0.2823521
9.7,0.2123707
9.88,0.3959313
10.03,1.111699
10.19,1.07922
10.36,0.5724773
10.53,0.4973621
10.72,1.055063
11.02,1.027349
11.45,0.6707315
11.76,1.318236
11.99,0.7915414
12.21,0.6791682
12.49,1.031261
12.89,1.029798
13.32,0.6289859
13.67,0.856181
13.98,0.7156681
14.37,1.089881
14.93,1.145994
15.36,1.119054
15.85,0.5864799
16.35,1.23541
16.68,0.8713501
17.08,0.6169536
17.65,0.5078955
18.1,0.7659813
18.6,1.020674
19.09,1.213256
19.52,0.3085077
19.93,0.04721417
20.37,0.6788843
20.83,1.386147
21.25,0.7155001
21.54,0.5215017
21.85,0.7962576
22.38,0.6204997
22.73,0.2094707
22.92,0.5379698
23.07,0.8239859
23.27,1.279896
23.6,0.7715348
24.28,0.0674811
25.22,0.240936
25.75,0.9743978
26.29,0.6385165
27.07,0.6405343
27.64,1.340702
27.95,1.173026
28.2,0.582019
28.45,0.167344
28.73,0.545929
29.07,0.6802756
29.49,0.5048541
29.85,0.533737
30.13,1.140643
30.47,0.6545331
31,0.8023317
31.51,0.5558935
31.81,1.060722
32.04,0.3489813
32.25,0.4757393
32.47,0.6374098
32.71,0.9748013
33.02,0.9278525
33.48,0.180871
33.96,0.1956787
34.38,0.5829741
34.8,0.7227039
35.33,1.089643
35.7,0.2183291
36.05,0.931423
36.53,0.9251955
37,0.04931917
37.38,0.3176942
37.78,0.2957879
38.37,0.4796135
38.77,0.5475042
39.18,0.6104774
39.51,0.09482577
39.81,0.9376737
40.12,0.5045457
40.42,0.1145231
40.75,0.8950455
41.32,0.3955468
41.7,0.419344
42.02,1.316331
42.28,1.101154
42.52,0.4356548
42.78,0.2081852
43.17,0.04308106
43.73,0.1310485
44.12,0.2831147
44.38,0.2584527
44.63,0.2196597
44.87,0.4643589
45.15,0.7175372
45.39,0.2571199
45.61,0.294256
45.88,0.16477
46.31,1.031219
46.94,0.716566
47.29,0.7166045
47.56,1.241931
47.83,0.8121507
48.12,0.509385
48.5,0.4489662
48.96,0.0304669
49.51,1.434821
50.17,0.3549741
50.83,0.08029248
51.44,0.1396402
51.9,0.9081933
52.61,0.1591966
53.29,0.8721653
53.84,0.8634755
54.26,0.3702931
54.75,0.1769601
55.54,1.030803
56.29,1.524889
