Experiment conducted on: 2019-03-04 07:13:57
Experiment Results: 
0.04,0.1266157
0.32,0.3585071
0.77,0.2799005
1.21,0.4129258
1.92,0.826826
2.59,2.120243
3.22,1.64002
3.78,1.665173
4.29,1.722785
4.7,1.502021
5.12,0.6690426
5.54,1.621356
5.92,1.312198
6.29,0.9195989
6.66,0.860297
7.02,0.8304138
7.49,1.095787
7.99,1.178793
8.34,1.222088
8.64,0.3134475
8.92,0.5534763
9.2,1.258621
9.43,1.482819
9.65,1.559948
9.86,1.373055
10.04,2.188729
10.21,1.898772
10.34,1.375671
10.48,1.186606
10.65,1.191743
10.88,0.9864823
11.36,0.6038031
11.72,1.595122
11.96,1.068015
12.17,0.9242112
12.45,1.487184
12.82,1.483611
13.19,1.690458
13.5,1.316389
13.78,0.5015655
14.05,0.380636
14.45,0.4344398
14.96,0.6510764
15.32,1.33506
15.69,0.814769
16.18,0.4340372
16.49,0.2628664
16.8,0.861717
17.28,0.658177
17.82,1.475577
18.21,1.696832
18.72,1.723498
19.17,1.886598
19.55,1.35204
19.93,0.8693971
20.38,1.099949
20.83,2.244127
21.25,2.691489
21.53,1.741196
21.83,1.128358
22.31,0.6479986
22.66,0.8233182
22.85,0.7519976
22.99,0.8723897
23.12,0.6599677
23.32,0.7812913
23.63,0.9251374
24.16,0.9577907
24.76,0.5547444
25.51,0.2347615
25.92,0.3244414
26.35,0.7837088
26.92,1.219469
27.56,1.557691
27.89,1.965813
28.15,1.19285
28.4,0.2395584
28.69,0.8852345
29.04,0.7697592
29.46,0.8355638
29.8,0.6515539
30.06,0.7358907
30.36,0.2170378
30.76,0.6043618
31.31,1.110707
31.65,1.849627
31.89,1.189846
32.07,0.4527239
32.25,0.4848873
32.44,1.169608
32.66,0.5621588
32.93,0.1974363
33.33,0.4094349
33.81,0.7094354
34.25,1.118486
34.64,0.3039056
35.03,1.674726
35.44,0.8663666
35.79,1.046746
36.2,2.103168
36.77,0.4730813
37.24,0.816508
37.67,0.2779954
38.29,0.7797539
38.66,0.563337
38.98,0.5593743
39.28,0.4204447
39.56,0.5986252
39.83,0.375858
40.11,0.386747
40.38,0.3387706
40.64,0.4393398
41.03,1.858164
41.45,1.453908
41.76,1.305968
42.04,1.126426
42.28,0.6866418
42.5,0.4158659
42.74,0.3472959
43.08,0.213768
43.61,1.27383
44.04,0.8560095
44.31,0.2207973
44.55,0.4197663
44.78,0.2458332
45.01,0.3527576
45.24,0.3315803
45.44,0.2575841
45.66,0.4104988
45.92,0.2658114
46.32,0.7822492
46.8,0.6940705
47.13,0.5398934
47.39,0.5488275
47.63,0.471251
47.88,0.307198
48.14,0.6769856
48.49,0.8165892
48.9,0.6126874
49.44,1.534265
50.14,0.1885699
50.82,0.5718607
51.44,0.1632883
51.9,0.3163452
52.56,0.1102407
53.13,0.2114477
53.63,0.4599274
54.03,0.4031384
54.41,0.5313193
54.92,0.9726579
55.65,2.167024
56.21,2.139211
56.7,1.202115
57.02,1.23165
57.33,0.8141257
57.76,0.2563137
58.23,1.041985
58.56,0.668788
59.05,1.491036
59.51,0.9819933
59.88,0.06906509
60.48,1.029183
60.91,0.8489309
61.29,0.3204347
61.64,0.6001002
61.96,0.8775436
62.27,1.059717
62.59,1.333596
62.86,1.37488
63.09,1.34058
63.33,1.139459
63.61,0.9466792
63.97,1.170008
64.4,1.408208
64.73,0.8251188
65,0.5851917
65.37,0.9365556
65.85,0.7376769
66.16,1.306562
66.56,1.440687
67.1,1.017873
67.6,1.159928
68.14,1.223252
68.71,1.409191
69.18,1.540196
69.87,1.531239
70.23,0.2933494
70.7,0.2723707

Total collisions made with walls: 0.
0,3.645715
0.13,0.5850305
0.49,0.5522522
0.95,0.1217215
1.5,0.2505451
2.18,0.8890772
3.03,1.549148
3.71,1.667449
4.31,1.957806
4.77,2.064206
5.24,0.3072438
5.65,0.5059317
6.04,0.1368607
6.42,0.1609249
6.8,0.5022711
7.18,0.3432565
7.72,0.1154381
8.15,0.2253
8.48,0.6820277
8.79,0.2555384
9.11,0.5457743
9.37,0.2292
9.61,0.8184726
9.81,0.8845599
9.97,0.9993346
