Experiment conducted on: 2019-03-04 03:32:26
Experiment Results: 
0,2.390568
0.06,0.4649678
0.22,0.5095707
0.44,0.4879328
0.72,0.4859906
0.97,0.5062351
1.22,0.3594913
1.59,0.1368032
1.93,0.01695039
2.18,0.2718281
2.52,0.3735608
2.88,0.05779343
3.16,0.1881419
3.47,0.4211082
3.79,0.5604257
4.1,0.4349425
4.36,0.4289895
4.59,0.1282732
4.82,0.3241733
5.07,1.599821
5.34,1.749264
5.56,1.378754
5.75,1.205126
5.94,0.9937915
6.13,0.5454059
6.35,0.2976148
6.58,0.4370046
6.81,0.7597077
7.05,0.8229285
7.35,1.063505
7.71,1.293465
7.98,1.309482
8.18,1.383008
8.35,1.040565
8.5,0.5771869
8.66,0.307902
8.83,0.3054895
9.01,0.4902948
9.21,0.2705333
9.38,0.2002221
9.53,0.2493049
9.67,0.4682599
9.79,0.2883068
9.9,0.3454374
9.99,0.2303914
10.08,0.5522497
10.16,0.6076347
10.23,0.6294295
10.31,0.608314
10.39,0.1771668
10.48,0.2108494
10.59,0.4057463
10.71,0.05743846
10.87,0.3180536
11.16,0.25563
11.39,1.062883
11.56,1.262639
11.69,0.9335336
11.8,0.4880466
11.91,0.2365538
12.02,0.1948451
12.14,0.2100821
12.29,0.6389371
12.47,1.370004
12.66,1.683753
12.84,1.466274
13.01,1.016343
13.16,0.4732604
13.31,0.0777245
13.46,0.1475471
13.62,0.6918819
13.79,0.8282451
13.95,0.5406849
14.14,0.2923463
14.41,0.6026754
14.79,0.6866031
15.09,1.745661
15.4,1.014095
15.71,0.435517
16.07,1.53493
16.31,1.682078
16.49,1.043935
16.68,0.7845728
16.9,1.145601
17.21,0.2142512
17.55,0.3070046
17.84,0.456888
18.04,0.9599974
18.24,1.18401
18.46,1.093039
18.73,1.102318
18.98,1.039277
19.19,0.8522484
19.37,1.054667
19.53,0.8939121
19.69,0.7409572
19.86,0.9279054
20.08,1.282537
20.31,1.443912
20.56,1.256118
20.83,0.6057325
21.1,0.1111381
21.3,0.05699569
21.48,0.1519092
21.65,0.7736425
21.82,0.9256686
22.04,0.855818
22.29,1.517715
22.5,1.189452
