Experiment conducted on: 2019-03-04 02:18:32
Experiment Results: 
0,1.073931
0.2,1.037134
0.54,1.21438
0.93,1.4665
1.33,1.267469
1.9,0.9214363
2.36,0.1715251
2.96,0.6890919
3.41,0.8687066
3.86,0.4622152
4.25,0.06950898
4.56,0.2194435
4.88,0.4731029
5.29,2.233218
5.68,2.171165
6.02,1.305508
6.34,0.6370022
6.67,1.283038
7,0.8007662
7.42,1.084887
7.93,0.9183058
8.28,1.393129
8.6,0.7854018
8.94,0.4719387
9.27,0.6493287
9.5,1.015506
9.68,1.177486
9.84,0.7594584
9.99,0.8036391
10.17,1.109517
10.35,0.802216
10.52,0.6545
10.71,0.8023465
11,0.69695
11.48,1.616031
11.8,1.93415
12.02,1.560814
12.23,1.25203
12.53,1.447724
12.93,1.860244
13.32,1.781077
13.62,1.81895
13.9,0.8064872
14.19,1.457717
14.71,1.262122
15.22,2.175061
15.8,2.243762
16.35,1.939921
16.66,0.5349017
17.04,0.6777083
17.6,1.121931
18.01,1.036435
18.37,1.711495
18.8,0.9478301
19.17,1.316931
19.49,0.7776009
19.81,0.6464365
20.18,0.95262
20.55,0.8348843
20.93,1.536429
21.25,1.322672
21.5,1.110433
21.76,0.8647193
22.23,0.9022922
22.68,1.748365
22.9,1.896992
23.04,1.022564
23.22,1.540918
23.5,1.774433
24.13,1.131992
24.94,1.281681
25.64,1.373319
26.14,0.1991094
26.71,1.266269
27.51,1.717866
27.88,1.618154
28.15,0.5839144
28.41,1.499505
28.7,1.716143
29.08,1.791375
29.63,1.753753
29.99,1.736623
30.3,0.2746283
30.72,0.5599656
31.31,1.212283
31.67,1.331394
31.91,0.7799385
32.12,0.4495003
32.35,2.492441
32.61,1.143165
32.89,0.1417671
33.31,0.8482144
33.8,0.222045
34.24,0.7653984
34.67,0.7171131
35.3,1.61956
35.82,1.549656
36.41,1.85659
37.04,0.6660483
37.51,1.881465
38.14,1.302928
38.63,0.4114817
39.08,1.149418
39.45,0.795968
39.77,0.4158196
40.08,0.04440512
40.39,0.04051777
40.77,1.124285
41.42,1.104643
41.83,1.507538
42.15,0.5374017
42.4,0.7146061
42.65,0.6358719
42.98,0.9892665
43.51,1.432099
43.99,0.8564195
44.28,0.241552
44.53,0.5392542
44.8,1.124956
45.18,0.8102213
45.49,1.484714
45.8,1.446548
46.35,0.9096469
47.11,1.978323
47.5,2.133801
47.85,0.7946459
48.28,0.9966412
48.77,0.2209527
49.33,2.211729
49.99,0.8052334
50.78,2.196599
51.46,2.192236
51.99,1.167782
52.81,1.301436
53.5,2.043914
53.98,1.910499
54.39,0.08174522
54.91,0.5376714
55.71,2.56188
56.42,1.834236
56.89,0.3965785
57.19,0.2308742
57.6,1.494992
58.17,2.135662
58.55,1.683309
59.1,2.177913
59.56,1.072449
60.16,0.6991974
60.74,1.516459
61.19,1.259366
61.58,1.077072
61.92,0.7429481
62.24,0.6592042
62.57,1.341931
62.85,1.710768
63.08,1.209879
63.31,0.8988089
63.59,0.9731669
63.95,0.4072265
64.43,0.9634818
64.83,1.303908
65.16,0.8845451
65.7,1.002243
66.07,0.9953491
66.48,1.806981
67.02,1.863271
67.51,1.949564
68.01,0.8190264
68.62,1.379608
69.13,1.752192
69.83,0.8326913
70.18,1.080523
70.61,1.089497

Total collisions made with walls: 2.
0,6.011491
0.06,0.9634542
0.36,1.331005
0.81,1.63888
1.26,1.764834
1.95,1.389983
2.71,0.6109042
3.43,1.071334
4.1,1.103415
4.6,1.690862
5.19,1.303324
5.86,2.222149
6.4,2.396957
6.89,1.087606
7.4,1.311532
8,0.7535746
8.4,1.468285
8.77,0.7275168
9.21,0.552702
9.58,1.712352
9.88,2.337979
10.16,0.9451438
10.43,0.7252128
10.7,1.495176
11.22,0.2194432
11.73,2.524648
12.03,2.397316
12.32,0.5324248
12.71,2.272446
13.19,0.8500299
13.58,2.458934
13.92,2.392396
14.28,1.614344
14.82,1.644963
15.2,0.4153596
15.43,0.787057
15.52,0.990308
15.52,1.000702
15.52,1.000713
15.52,1.000713
15.52,1.000691
15.52,1.000691
15.52,1.00068
15.52,1.00068
15.52,1.00068
15.52,1.000713
15.52,1.000713
15.52,1.000713
15.52,1.000713
15.52,1.000713
15.52,1.000691
15.52,1.00068
15.52,1.00068
15.52,1.00068
15.52,1.000691
15.52,1.000713
15.52,1.000713
15.52,1.000713
15.52,1.000713
15.52,1.000702
15.52,1.000702
15.52,1.000691
15.52,1.000691
15.52,1.000691
15.52,1.000691
15.52,1.000691
15.52,1.000713
15.52,1.000702
15.52,1.000702
15.52,1.000702
